id,SalePrice
1682,288508.32369885454
1683,164787.47309563117
1684,156854.10119405724
1685,155754.22250265468
1686,150595.31006349376
1687,154653.27738910733
1688,168533.5651817665
1689,172571.86268457814
1690,175488.2680659458
1691,165357.32043819557
1692,237881.84537910591
1693,153156.37253955356
1694,165182.35743191242
1695,150687.59234966902
1696,248707.19785368582
1697,154371.61961314638
1698,314142.7055491318
1699,280609.7556016919
1700,230830.38505974284
1701,248545.43064458098
1702,217472.04326796104
1703,214485.2380644421
1704,241057.93145729616
1705,210856.42381249397
1706,219285.16292516043
1707,193176.94287159853
1708,179958.1256131302
1709,236281.36619207528
1710,197202.49445873825
1711,247698.144639673
1712,227885.64391005697
1713,248318.42285479605
1714,206055.75459797174
1715,189521.5310799908
1716,163059.84292180356
1717,157746.48118490417
1718,125008.62136011683
1719,189352.10728151372
1720,212035.4580741177
1721,138251.37868201456
1722,110379.05642870546
1723,134609.17759226734
1724,183264.54799720892
1725,212818.556956067
1726,168187.7741604687
1727,138816.3744558617
1728,150380.8914926807
1729,152379.8026969229
1730,139769.11911710846
1731,106809.85734811207
1732,114590.59653548448
1733,100313.89894999679
1734,109691.30318929348
1735,104212.67480915727
1736,97232.42761572561
1737,265979.2107362951
1738,234160.742905522
1739,211187.09170091734
1740,191276.25608330523
1741,171638.77440337065
1742,156880.93298355237
1743,160555.4516572693
1744,312719.04072240385
1745,194330.07016645928
1746,173180.71955104845
1747,201328.30864800286
1748,195077.7648389887
1749,131989.58796788752
1750,114333.11755128781
1751,223592.09371406503
1752,102963.62561423614
1753,136869.7917982117
1754,173823.4117989093
1755,150779.65040371535
1756,110344.22704091207
1757,108288.05958351912
1758,133487.96564592829
1759,150244.46879838413
1760,146203.84410304605
1761,132766.79638894802
1762,159913.69441351708
1763,171515.34851462967
1764,106613.87962151256
1765,133165.3783849284
1766,170452.35349195378
1767,195161.77885916494
1768,125139.95159586804
1769,153869.8309921853
1770,134514.7373698147
1771,109964.79819792615
1772,119013.39058267689
1773,113972.39722896986
1774,126015.48767946195
1775,128503.2437792929
1776,119219.82216599474
1777,96794.77043038514
1778,124205.0587597963
1779,114438.7550534034
1780,154796.62895183978
1781,112457.3134045888
1782,80045.3524681528
1783,128286.04775247828
1784,97781.18365560906
1785,112756.41868325305
1786,124581.4284221998
1787,143923.027696869
1788,56461.482213409705
1789,89172.78810281483
1790,72400.80175427307
1791,158532.29428229094
1792,142563.034372702
1793,116338.05942269087
1794,136768.67257493117
1795,123077.621273641
1796,118737.47042072688
1797,102043.96018752399
1798,108595.62673845753
1799,95932.68607116162
1800,121258.60018767622
1801,113501.76099285789
1802,123131.41414467749
1803,136651.4375823827
1804,125288.90245183169
1805,121196.06428706157
1806,108154.22329559189
1807,119349.40624515219
1808,114851.07327175917
1809,113760.68429225852
1810,123910.34159831876
1811,85132.64478060805
1812,91111.73731890305
1813,117231.30065034935
1814,87180.2211852625
1815,50483.280492829086
1816,87873.44648242324
1817,97861.06613708392
1818,127735.74529298347
1819,115400.52565712822
1820,43802.46158294399
1821,102921.39390485117
1822,134322.16511317622
1823,38195.22384727361
1824,115528.8442812708
1825,127157.30605691262
1826,98124.74865920669
1827,93022.6875508051
1828,120555.30598881091
1829,112634.89611720051
1830,124198.11421921983
1831,133588.3489693376
1832,57551.81103081035
1833,129811.48045973196
1834,107284.47503766176
1835,107406.85462805223
1836,113616.82146231031
1837,79122.98186600282
1838,115518.18042290788
1839,88123.412591729
1840,132536.31490358457
1841,118762.67009347913
1842,86366.38516392859
1843,117421.65548145735
1844,133161.04906560865
1845,131097.13170841086
1846,140301.81972367264
1847,159273.86935784676
1848,49741.89704046594
1849,100202.44616390657
1850,107589.37864031058
1851,135527.141342743
1852,116870.38455877018
1853,111319.53095409613
1854,150299.63384072506
1855,141786.8566830866
1856,200069.6150970319
1857,120976.27154258332
1858,125039.75917413768
1859,108607.7047536762
1860,132250.7344325955
1861,108174.62268879429
1862,284609.21905262687
1863,266394.21647546615
1864,266482.3300377943
1865,319646.34393338504
1866,299459.02309450007
1867,200163.78738273645
1868,253183.2432404355
1869,179969.56353458358
1870,199815.18909070033
1871,232273.0130346292
1872,156644.1580418107
1873,214935.35753907208
1874,141091.02682657354
1875,185778.2050043273
1876,182235.22679957107
1877,187824.1886720079
1878,183067.95797421224
1879,118625.26412548589
1880,117256.44863188021
1881,223065.7893630147
1882,215383.6762759109
1883,168012.45077627676
1884,184179.54384859191
1885,210008.85635263892
1886,255805.69296064042
1887,190826.2567843994
1888,235879.43085912516
1889,152704.95264355908
1890,99093.91041290783
1891,113927.50041478424
1892,87718.66765700234
1893,116565.79697404831
1894,110478.19871854235
1895,122962.62286824343
1896,114002.71618986051
1897,105020.27017415647
1898,100072.26225336404
1899,148214.33830940814
1900,136057.85656319658
1901,156732.83237004213
1902,145408.71906287692
1903,191170.11190878914
1904,137183.55555208668
1905,179274.1260705052
1906,114146.17989741664
1907,194968.68949756835
1908,97807.87499307227
1909,116960.00269709539
1910,106982.69627568172
1911,210928.82140773843
1912,318552.879631437
1913,124108.83228408883
1914,45718.84804367227
1915,282014.22114968556
1916,63792.838626557765
1917,211765.53574773928
1918,125284.83040785015
1919,156877.99296738833
1920,145314.40394638944
1921,339997.42228619516
1922,294586.87251575803
1923,218424.40443815134
1924,201313.2697542265
1925,176716.81726227087
1926,335826.3805166182
1927,119204.76067044945
1928,145503.85103219835
1929,109560.19157506019
1930,123087.3452997068
1931,126006.98999740156
1932,125779.51929211545
1933,176037.85870501303
1934,163937.30250094886
1935,153385.48732108728
1936,177514.33544117448
1937,168758.90070930924
1938,155649.57544588568
1939,221496.61974543706
1940,174147.9574564928
1941,153348.46373371276
1942,162668.4496659993
1943,198781.733962329
1944,346886.2705638813
1945,370093.51028673485
1946,123640.97992394626
1947,176735.37996255094
1948,152892.18272278435
1949,221710.89862721623
1950,167272.0498252799
1951,214984.91709285232
1952,181602.13005854902
1953,148250.57626659767
1954,165692.5526608999
1955,122425.22080739649
1956,270366.48346653325
1957,135243.29163214186
1958,245280.51177454676
1959,127487.97419681764
1960,104236.91776613894
1961,111430.78060829458
1962,87523.8367934763
1963,94036.06832703426
1964,96078.03798852465
1965,128648.72449821628
1966,124507.36892390525
1967,268512.0717993224
1968,367669.0694047584
1969,350049.4109450459
1970,372446.6074909766
1971,439873.962055045
1972,343730.4535147519
1973,243733.0936311695
1974,306251.57851831935
1975,523599.03244758904
1976,242949.52125609183
1977,316481.7529677124
1978,316540.1671471971
1979,301159.16329783585
1980,188682.00792130918
1981,316160.5676163231
1982,196277.43451407715
1983,184659.37505031485
1984,154589.79174953897
1985,202575.52239016845
1986,188093.82478287315
1987,167463.67166558435
1988,155167.1263473596
1989,170250.39136805973
1990,183385.2608067567
1991,208395.821583273
1992,191755.93143788422
1993,149797.5381060161
1994,201915.8549095203
1995,165223.11428853878
1996,225826.7849869239
1997,285829.3422177646
1998,282463.4157941893
1999,257415.2032619612
2000,284634.83461252775
2001,252052.89894702547
2002,214441.7299563217
2003,226152.0101477745
2004,250250.36180824426
2005,202216.16763058444
2006,199467.37679454315
2007,221571.6016434942
2008,195939.67150598753
2009,183595.92777664823
2010,172730.38205680586
2011,126316.39090763636
2012,155439.60025652812
2013,160627.61962734288
2014,165146.0317237907
2015,189853.7294029639
2016,173401.24600583556
2017,173433.2944735361
2018,103690.0501270455
2019,118422.76373940903
2020,88643.22659746364
2021,92692.31832219538
2022,168354.7112046003
2023,135427.02254665195
2024,249338.47920949373
2025,312806.2999190897
2026,158056.39164997797
2027,145553.84424598017
2028,141342.4835817764
2029,155408.34975679862
2030,235877.45378945794
2031,203636.2879935886
2032,225579.1557410238
2033,224425.28172316944
2034,156796.049261217
2035,203346.1161305462
2036,181981.95511152758
2037,200003.14856539515
2038,313357.26815019205
2039,206442.4697934721
2040,250318.43811290563
2041,285070.65213444934
2042,186872.33724834945
2043,156547.79210626025
2044,153537.48720571512
2045,185659.6857647784
2046,139442.49522123678
2047,131490.47286574403
2048,127196.46294774751
2049,129045.2092865645
2050,157043.36894941924
2051,91140.91105715802
2052,112114.32542107132
2053,132945.18115612317
2054,82403.83044306515
2055,142299.8501122832
2056,136456.35652205165
2057,98170.83789792574
2058,190242.0242547217
2059,119953.00317242337
2060,156034.97158308848
2061,157446.4202158834
2062,117595.56867500008
2063,108715.18838723878
2064,125257.16651735814
2065,103126.78958274297
2066,154616.84141377595
2067,90367.17636922338
2068,134182.09398707718
2069,79215.37920132389
2070,104815.86072551052
2071,84630.70864586365
2072,126190.21514624188
2073,115994.61465276121
2074,154529.91233941444
2075,134661.2925763935
2076,104837.3256498279
2077,141191.86345040207
2078,115496.82059046219
2079,116420.06758351166
2080,108621.91535012017
2081,116672.805996728
2082,108569.18410010955
2083,136167.26010496804
2084,97837.35280173758
2085,106631.34345941048
2086,105007.92880536943
2087,110404.61191674264
2088,86514.41350718056
2089,70561.3746685263
2090,107048.81151848771
2091,101771.08479631194
2092,109423.8836472319
2093,103304.78173116216
2094,99163.66169918979
2095,135163.22656843613
2096,78134.3450032679
2097,88567.17568711701
2098,139336.04109997017
2099,47271.11423500326
2100,65584.0599529375
2101,102468.61057512306
2102,110961.79844732245
2103,96242.7852128122
2104,117784.82733074517
2105,117027.20805427438
2106,66209.69142257469
2107,167771.21182750314
2108,107557.29019050486
2109,102180.73250531196
2110,112054.42883059308
2111,122760.03735826256
2112,124917.68922944281
2113,109070.44889573695
2114,111850.37821647938
2115,145099.5895911948
2116,100979.58145492003
2117,136552.6479179074
2118,110581.4596626793
2119,103870.8347269849
2120,99347.02514641527
2121,97046.55522573472
2122,104910.86060118284
2123,73876.01298128362
2124,142438.42989007186
2125,111310.79779114903
2126,137883.26506102103
2127,151605.3720018696
2128,110049.41637004142
2129,79271.46000458804
2130,124032.24595541475
2131,124390.36010247111
2132,98847.16212798479
2133,110999.80336850192
2134,111089.77027635275
2135,93328.40303932592
2136,72715.20532534293
2137,96114.41654274827
2138,121491.57175894285
2139,135093.15790725203
2140,124799.8974982319
2141,143979.14411361143
2142,115314.4749021882
2143,138036.21048085508
2144,113066.55737142624
2145,125239.99749495569
2146,159428.02136019766
2147,129178.18877187125
2148,115439.64680795747
2149,126300.15078909077
2150,215787.6567764647
2151,104168.70473275585
2152,156122.77926546027
2153,143480.8579860002
2154,94366.67757811729
2155,119966.42360879247
2156,228871.61471359493
2157,199970.9393400965
2158,215160.76290701772
2159,193474.057489048
2160,164474.13327399464
2161,208747.04128812265
2162,340327.794461922
2163,315333.3410083047
2164,225561.8500842485
2165,190252.2253568021
2166,146158.81137711307
2167,196135.76982509275
2168,182026.0360731761
2169,176079.36260740884
2170,198491.0146568075
2171,146195.5733170271
2172,120131.48855159647
2173,165008.2428850245
2174,199303.9666820804
2175,258496.31904619784
2176,278479.9130009683
2177,211648.0071412261
2178,190074.85493793947
2179,122278.85348661321
2180,193958.45065909764
2181,175124.99277720574
2182,204905.16547860496
2183,171492.40680087692
2184,107521.1634466182
2185,117345.69638654077
2186,125860.88590116793
2187,135801.4932859767
2188,137340.09297174902
2189,250648.5342014813
2190,71443.96741858756
2191,71260.51295893613
2192,78591.52795690956
2193,101264.4836213493
2194,90329.55849369564
2195,95547.21753219108
2196,95734.19006095605
2197,104024.95938498077
2198,143915.54329813214
2199,160917.59190878354
2200,135888.90224748547
2201,134920.0406545664
2202,190534.96624746727
2203,125792.1322952347
2204,164793.55357023468
2205,112732.4482085816
2206,127155.10824876413
2207,203796.4087656881
2208,245159.62835141036
2209,231510.1123004531
2210,108368.91875232887
2211,106932.79223159852
2212,110869.83018842986
2213,97964.60236926418
2214,123233.66222488483
2215,93224.28573789657
2216,140060.8149266722
2217,63586.407745356184
2218,61708.13170166201
2219,55801.0459559743
2220,48863.01526774116
2221,283203.3596410374
2222,257300.34197020717
2223,252498.25320636015
2224,184240.33223117125
2225,106353.34785728308
2226,162683.911888934
2227,172651.16232788173
2228,239595.29168052215
2229,227677.50127567642
2230,140022.29100805824
2231,191038.16731606793
2232,160213.02323007627
2233,165286.44816555586
2234,213892.78823846127
2235,195769.42785528145
2236,222905.91795115807
2237,271063.20481570973
2238,175527.38308982953
2239,100119.14777540781
2240,137102.76187552878
2241,141980.00291295644
2242,108828.52699577124
2243,118352.92442023322
2244,92810.57094934193
2245,87696.47163171165
2246,126536.26526494324
2247,101169.57356398554
2248,105544.15516942716
2249,103335.78586957027
2250,114791.1158160128
2251,103105.68266401094
2252,164163.80133823102
2253,139140.08188979904
2254,164888.1059006203
2255,166632.55102036297
2256,157142.85737406265
2257,187175.2046141388
2258,142703.71530278237
2259,156542.8156742801
2260,133611.9720475594
2261,182348.09998358757
2262,195033.2065768452
2263,351369.0087871812
2264,457217.934444674
2265,156400.21997776936
2266,289318.3517219537
2267,332931.8487574568
2268,478641.530417326
2269,137259.1109091366
2270,175784.89931467111
2271,190034.75043408538
2272,171761.26972179176
2273,141747.5300807663
2274,162081.8935283129
2275,140800.23767986556
2276,171685.6905873483
2277,166071.90215275402
2278,135207.62993686102
2279,116762.62526457183
2280,102718.49116194894
2281,144699.7392898993
2282,162560.90620256387
2283,97960.57941457078
2284,103736.51346005633
2285,126064.13431525016
2286,111312.16800188995
2287,341146.48408760317
2288,252577.7973367644
2289,328705.9124612695
2290,422939.3356780376
2291,308192.3697807343
2292,403625.51924248267
2293,434416.90064505977
2294,365799.66843351733
2295,443462.8222856467
2296,256967.0910853623
2297,327872.24932488403
2298,317431.7156479782
2299,315521.78870077507
2300,303014.26311850233
2301,291484.54308892385
2302,227149.31123514136
2303,223472.2319500881
2304,231744.6236749622
2305,178444.35826884757
2306,171418.9115506101
2307,180139.9214666809
2308,205922.70365251263
2309,261508.80422895926
2310,191798.93291555668
2311,180736.93553576525
2312,162239.3459855306
2313,154383.0148343842
2314,159697.75776211364
2315,163116.76719960218
2316,177585.8336956814
2317,173617.56013180583
2318,162713.46640340323
2319,164858.6008711733
2320,166194.01235808828
2321,212383.75207082598
2322,161502.64354725878
2323,177166.736017926
2324,163125.1057393816
2325,191771.3118160565
2326,158832.6507439703
2327,179166.69432864105
2328,195854.60174388072
2329,175413.01575074016
2330,163215.00036553136
2331,309296.1019690325
2332,361376.12973870593
2333,287850.4274860901
2334,234008.63679149043
2335,261979.78719207813
2336,274251.83496564825
2337,177777.9927909104
2338,234460.269351655
2339,192087.07006268168
2340,355054.29006535787
2341,186012.09053281206
2342,207240.7437187329
2343,203685.41526481672
2344,188238.25787671018
2345,207696.15748907617
2346,192705.40455545703
2347,179121.51692307333
2348,219108.78681799708
2349,169967.96285851044
2350,290457.89603474067
2351,237693.83202331248
2352,225759.99287594654
2353,214832.57796288526
2354,128737.46990674225
2355,131694.68948714322
2356,132218.9314438225
2357,167793.6798675991
2358,179030.60108063935
2359,122496.4789600479
2360,103982.51183450708
2361,131903.1501189918
2362,235189.01221313816
2363,120145.27080431921
2364,134085.4753511559
2365,187786.4173011481
2366,175338.5618929139
2367,202560.98596580408
2368,195119.5147102996
2369,195956.34787859596
2370,155097.50017173128
2371,149194.44594479524
2372,175851.1191270016
2373,259948.18951778204
2374,289328.77856725967
2375,223647.8016108237
2376,249600.67581957986
2377,297778.38460374717
2378,132681.20941995678
2379,179286.01024164484
2380,136849.60363905394
2381,152515.6368863947
2382,185151.68464753963
2383,179012.84797751342
2384,214567.27277747507
2385,144063.5137379864
2386,119245.27160525415
2387,121384.72575198182
2388,91441.98830759953
2389,103127.28079442555
2390,137475.3510155505
2391,130288.03698602528
2392,103079.29890742461
2393,151105.1177375732
2394,127916.373541559
2395,188751.98783578086
2396,128208.56385170644
2397,199307.74084763398
2398,122461.47239072433
2399,62014.64891170587
2400,61622.79705481667
2401,113100.87733288156
2402,124652.89352503158
2403,131695.93977238017
2404,139646.58323110902
2405,141911.80474148632
2406,123358.08696452063
2407,108326.34183131196
2408,126543.29641294995
2409,105789.30831178016
2410,157909.08991352722
2411,101324.20665659787
2412,141167.7536684514
2413,118988.35591206986
2414,154474.04205628345
2415,119100.9681341192
2416,113431.26966249314
2417,120280.14165665787
2418,121288.30235653657
2419,117252.55988292428
2420,107648.43644780728
2421,137658.8514801063
2422,94552.04123194244
2423,103453.61932783964
2424,143282.07913964306
2425,174055.00943483954
2426,115821.29129094558
2427,118094.21479183325
2428,165867.7505217952
2429,101675.85443293078
2430,117972.38218706043
2431,100670.11151586784
2432,132870.15788089077
2433,131462.2630350545
2434,125583.9112644861
2435,139242.18789176995
2436,96722.26659254318
2437,93144.53119123263
2438,108788.4036176995
2439,89102.7758185953
2440,111262.9022085753
2441,79593.18137002124
2442,86019.12259072845
2443,116144.35399168608
2444,117902.99390866917
2445,79744.76471518462
2446,118640.8659653078
2447,161331.66735064684
2448,117600.49898487766
2449,97858.30338801128
2450,138393.8563143133
2451,106399.66476836495
2452,171953.15144725135
2453,85688.26432060984
2454,106482.09388232218
2455,105816.7018125992
2456,126822.54097835075
2457,123866.22709140231
2458,115054.78666206417
2459,98510.25606822904
2460,126937.17923989739
2461,118026.82584599253
2462,119853.10691363891
2463,114639.28494845018
2464,153081.55281157058
2465,126997.45927617821
2466,106604.70855725092
2467,115346.30516106164
2468,76484.83196120901
2469,76289.95045745488
2470,183315.89754979487
2471,201032.65590081952
2472,147719.13842764834
2473,110455.66839231236
2474,67059.2840289834
2475,189038.18178875424
2476,106474.65768348897
2477,116114.26410403379
2478,141693.21515221108
2479,99436.34634529866
2480,135915.80390368486
2481,108064.24658349028
2482,110785.7154115088
2483,98934.03247939021
2484,108156.8191275215
2485,114504.29028003632
2486,144719.49880208579
2487,149973.81019355237
2488,146153.96150169816
2489,140769.36745277804
2490,130081.83107224703
2491,80246.1229256284
2492,180816.8540287208
2493,142072.68114840906
2494,134255.01471454528
2495,82991.82940641562
2496,218675.18031396024
2497,136340.72089240066
2498,98245.80048337497
2499,77635.9237175498
2500,111697.47287923096
2501,122964.52724238884
2502,127847.26593519455
2503,91468.2368038964
2504,158775.00921198368
2505,205378.7860115174
2506,222254.0723729896
2507,248786.16186257466
2508,222235.6265390869
2509,195744.36061372267
2510,195664.61181263323
2511,154829.48932187946
2512,187829.02715463168
2513,199325.87019825057
2514,261037.19891582878
2515,139717.21982813446
2516,158220.19398824853
2517,135517.10022633208
2518,143601.8523388917
2519,214060.35145758616
2520,199364.56959525787
2521,167984.685204648
2522,198720.1583316229
2523,105907.45900440255
2524,120776.05135020295
2525,132320.19248640607
2526,127876.57322583522
2527,108334.00017814561
2528,120463.38763063792
2529,109061.06247985756
2530,115522.21810421647
2531,226415.21816838474
2532,201490.23494398282
2533,172435.6092515491
2534,210542.26738419826
2535,258576.95788177868
2536,212382.97436531645
2537,219920.2423274925
2538,164473.08129724962
2539,166898.58882495225
2540,161228.33572218913
2541,161387.6517929378
2542,147930.74487650392
2543,110390.80018426012
2544,109187.61066215443
2545,122967.05996659862
2546,110925.75505220199
2547,115952.85106845578
2548,133368.3857454707
2549,139978.38751915086
2550,579300.7263213502
2551,128690.05687763247
2552,117829.90069882682
2553,66199.40360021035
2554,81731.50235024477
2555,103023.82716257682
2556,86427.73005635408
2557,93545.35828419418
2558,120643.91786858407
2559,130998.59753747087
2560,136502.79454264313
2561,130656.52860623764
2562,129144.20882570239
2563,135317.84370945024
2564,175900.0789373572
2565,124990.9041253613
2566,146168.04719474423
2567,131302.40861623007
2568,183795.65925765777
2569,209335.55632959554
2570,105063.14967796727
2571,182359.32349508704
2572,137131.79673253236
2573,203205.44723727365
2574,323842.3066400415
2575,120005.75957069852
2576,105772.68356875874
2577,136729.3082616381
2578,71182.63398575058
2579,49914.7482541432
2580,70773.78723055506
2581,80308.72753565313
2582,83790.5322762163
2583,255083.29519745093
2584,157245.84173726322
2585,165758.89027392174
2586,194211.99202974336
2587,176481.2802900142
2588,129080.1190988805
2589,133311.5808284842
2590,176911.17001638655
2591,211465.70005185762
2592,188928.52123674678
2593,227296.24797116034
2594,163043.65733067234
2595,182595.78013944402
2596,250221.71703054235
2597,168596.94779183302
2598,251384.27498225556
2599,366273.5320255193
2600,130683.14788118986
2601,126960.33270511802
2602,75341.65763045939
2603,82520.39343975832
2604,80310.83456599787
2605,72850.88061495955
2606,128453.3134058171
2607,177104.8287870115
2608,167327.3284301647
2609,153681.63806249746
2610,95592.5339693571
2611,124346.42420420317
2612,142967.48655938427
2613,113911.40890380566
2614,110128.60235191284
2615,138769.69891852528
2616,128303.72787556486
2617,168577.86134832003
2618,170486.21492889948
2619,177000.20038903455
2620,167323.69834037148
2621,157975.3535590897
2622,159623.34046221533
2623,213869.15092702274
2624,271648.0706468702
2625,268443.75067583285
2626,154354.879086569
2627,150359.99507265846
2628,467076.58370910515
2629,473174.1284131317
2630,355865.6192507396
2631,447168.7874957435
2632,381275.6652368159
2633,284782.12589700206
2634,402221.3957080781
2635,138641.59438186465
2636,152924.2270482732
2637,159967.626570959
2638,230821.99571507168
2639,166857.28216280305
2640,129048.60992222701
2641,94764.0136009439
2642,166264.38814609725
2643,94398.87562583057
2644,105454.3791345622
2645,98898.65797264474
2646,85404.92000470735
2647,93348.91233486762
2648,125341.33887377179
2649,141630.59562018875
2650,117754.77090844995
2651,127150.72560189749
2652,366386.8127359905
2653,231131.9728388871
2654,238903.8356873295
2655,376968.5610962263
2656,294726.94597483496
2657,323180.1955120922
2658,286272.75120501267
2659,278615.73535204126
2660,337181.25354572554
2661,326565.2444175712
2662,338642.96523020905
2663,261717.81969010748
2664,254447.34705710923
2665,303035.19737033936
2666,258293.85505426582
2667,154784.06723153262
2668,161882.38042629766
2669,164904.83648447398
2670,243289.78806118493
2671,167879.6171959878
2672,175783.96656544
2673,177680.63141350175
2674,173837.00363505684
2675,156964.7934584367
2676,171184.59644162966
2677,178395.47168549296
2678,212908.106930963
2679,251833.14251528485
2680,265529.5829071454
2681,358868.735331201
2682,281068.3657908909
2683,460977.79014727013
2684,284994.95453623665
2685,292664.4649334019
2686,222135.55716277665
2687,269955.72667793056
2688,193449.92892384308
2689,188323.48587996812
2690,368088.9457928414
2691,171913.52807687334
2692,129636.09977387034
2693,181389.39772256432
2694,122122.2240698702
2695,170880.25959584076
2696,164312.80170999467
2697,167630.14207675724
2698,163975.54984941424
2699,153871.6735636808
2700,138708.3169345559
2701,128382.7747583682
2702,97420.31675174535
2703,108632.32247246057
2704,127181.80119292426
2705,104769.9351554683
2706,95336.20338532657
2707,104588.01261090781
2708,120089.13506639202
2709,92381.1723452092
2710,113525.41877492343
2711,268875.9396746722
2712,353301.24848569924
2713,151566.09616423224
2714,133465.1458981434
2715,154362.3737647374
2716,129113.62012115965
2717,178122.20440492616
2718,197021.68648219685
2719,139410.36094302568
2720,153976.3358884885
2721,119293.94265418669
2722,147507.07918167504
2723,126283.05190821395
2724,115372.29473454825
2725,114755.50466834445
2726,135533.60246753786
2727,158110.57131156625
2728,168170.00157023486
2729,133721.50921939005
2730,134434.32080894278
2731,116218.45922674904
2732,118836.86094550337
2733,142164.89471822436
2734,129056.53395905437
